14546	RKW
14547	RLA
14548	RLD
14551	RLU
14553	RME
14554	RMG
14557	RMN
14559	RMP
14564	RNC
14565	RND
14567	RNG
14570	RNO
14572	RNT
14574	ROA
14576	ROC
14577	ROG
14579	ROL
14582	ROP
14583	ROR
14588	ROW
14589	ROX
14592	RPX
14593	RQA
14594	RQB
14595	RQC
14596	RQD
14597	RQE
14598	RQF
14599	RQG
14600	RQH
14601	RQI
14603	RQK
14604	RQL
14605	RQM
14606	RQN
14607	RQO
14608	RQP
14609	RQQ
14610	RQR
14612	RQT
14613	RQU
14614	RQV
14615	RQW
14616	RQX
14617	RQY
14618	RQZ
14623	RRT
14627	RSH
14628	RSJ
14629	RSL
14630	RSN
14631	RSP
14633	RST
14635	RSW
14638	RTE
14640	RTN
14641	RTO
14646	RUI
14648	RUT
14653	RVS
14655	RWB
14656	RWI
14657	RWL
14658	RXB
14660	RYE
14668	RZZ
16459	S24
14669	S27
14670	SAA
14672	SAC
14673	SAD
14674	SAF
14675	SAG
14679	SAN
14683	SAT
14685	SAV
16409	SAW
14689	SBA
14691	SBD
14695	SBM
14696	SBN
14697	SBO
14698	SBP
14699	SBS
14700	SBT
14702	SBV
14704	SBY
14706	SC1
14707	SC2
14708	SC3
14709	SCC
14711	SCE
14712	SCF
14713	SCH
14715	SCJ
14716	SCK
14718	SCM
14726	SD1
16453	SD2
14730	SDF
14736	SDM
14738	SDP
14744	SDX
14745	SDY
14747	SEA
14749	SEE
14750	SEF
14751	SEG
14753	SEM
14756	SER
14757	SES
14761	SFB
14764	SFF
14769	SFM
14771	SFO
14778	SFZ
14783	SGF
14785	SGH
14792	SGR
14793	SGT
14794	SGU
14795	SGW
14797	SGY
14802	SHD
14804	SHG
14805	SHH
14810	SHN
14812	SHR
14814	SHV
14816	SHX
14819	SIG
14822	SIK
14828	SIT
14830	SIY
14831	SJC
14833	SJF
14837	SJN
14842	SJT
14843	SJU
14848	SKA
14853	SKF
14855	SKJ
14856	SKK
14863	SKW
14865	SKY
14868	SLB
14869	SLC
14871	SLE
14874	SLJ
14875	SLK
14877	SLN
14878	SLO
14880	SLQ
14881	SLR
14883	SLT
14892	SME
14893	SMF
14895	SMK
14897	SMN
14898	SMO
14902	SMT
14903	SMU
14905	SMX
14908	SNA
14915	SNK
14916	SNL
14919	SNP
14922	SNS
14927	SNY
14934	SOL
14938	SOP
14942	SOV
14943	SOW
14944	SPA
14945	SPB
14949	SPF
14950	SPG
14952	SPI
14955	SPN
14958	SPQ
14960	SPS
14962	SPW
14964	SPZ
14965	SQA
14966	SQI
14967	SQL
14972	SQV
14975	SRC
14977	SRF
14986	SRQ
14987	SRV
14988	SRW
14992	SSB
14993	SSC
14996	SSI
14999	SSM
15003	SSW
15008	STC
15010	STE
15011	STF
15012	STG
15014	STJ
15015	STK
15016	STL
15020	STP
15021	STQ
15023	STS
15024	STT
15027	STX
15030	SUA
15032	SUC
15033	SUE
15040	SUM
15041	SUN
15042	SUO
15043	SUS
15045	SUU
15047	SUW
15048	SUX
15049	SVA
15051	SVC
15054	SVH
15057	SVN
15061	SVS
15063	SVW
15069	SWD
15070	SWF
15074	SWO
15078	SWW
15085	SXP
15086	SXQ
15089	SXY
15090	SYA
15091	SYB
15093	SYI
15094	SYN
15096	SYR
15108	SZL
15110	SZP
15117	TAD
15124	TAL
15132	TAV
15138	TBN
15141	TBR
15148	TCC
15153	TCL
15154	TCM
15159	TCS
15160	TCT
15163	TDF
15164	TDW
15165	TDZ
15167	TEB
15170	TEH
15171	TEK
15177	TEX
15185	TGE
15195	THA
15200	THP
15203	THV
15211	TIK
15215	TIQ
15220	TIW
15221	TIX
15228	TKA
15231	TKE
15232	TKF
15235	TKI
15236	TKJ
15238	TKL
15245	TLA
15248	TLF
15249	TLH
15250	TLJ
10023	TLK
15255	TLR
15257	TLT
15259	TMA
15260	TMB
15270	TN1
15271	TN2
15272	TN3
15273	TN4
15274	TN5
15275	TN6
15276	TN7
12574	TN8
16509	TN9
15278	TNC
15282	TNK
15284	TNP
15286	TNT
15287	TNU
15289	TOA
15293	TOG
16536	TOI
15295	TOL
15297	TOP
15299	TOR
15304	TPA
15305	TPB
15307	TPF
15308	TPH
15310	TPL
15322	TRH
15323	TRI
15325	TRM
15339	TSG
15342	TSM
15344	TSP
15346	TSS
15351	TTD
15356	TTN
15367	TUH
15370	TUL
15374	TUP
15376	TUS
15380	TVC
15381	TVF
15382	TVI
15383	TVL
15385	TWA
15387	TWD
15388	TWE
15389	TWF
15390	TWH
15393	TX1
15394	TX2
15395	TX3
15396	TX4
15397	TX5
15398	TX6
15399	TX7
16412	TX8
16549	TX9
15401	TXK
15406	TYE
15411	TYR
15412	TYS
15413	TYZ
16431	U36
15422	UAM
15427	UBF
15430	UBS
15431	UCA
15433	UCY
15434	UDD
15435	UDG
15440	UES
15443	UGA
15444	UGB
15446	UGI
15447	UGN
15448	UGS
15454	UIN
15458	UKI
15462	ULM
15465	ULS
15467	UMB
15470	UMM
15472	UMT
15478	UNK
15479	UNS
16419	UOS
15481	UOX
15484	UPP
15485	UQE
15494	USI
15497	UST
15498	UT1
15502	UTM
15504	UTO
15508	UUK
15511	UVA
15515	UXA
15517	UXC
15518	UXD
15519	UXE
15520	UXF
15521	UXG
15523	UXI
15524	UXJ
15525	UXK
15526	UXL
15527	UXM
15528	UXN
15529	UXO
15530	UXP
15532	UXR
15533	UXS
15534	UXT
15535	UXU
15536	UXV
15537	UXW
15538	UXX
15539	UXY
15540	UXZ
15545	VA1
15546	VA2
15547	VA3
15548	VA4
16528	VA5
15550	VAD
15554	VAK
15561	VBG
15565	VCB
15569	VCT
15570	VCV
15574	VDI
15579	VDZ
15581	VEE
15582	VEL
15583	VEO
16454	VGC
15589	VGT
15597	VIH
15599	VIK
15601	VIS
15605	VKS
15607	VLD
15615	VNC
15618	VNY
15620	VOK
15622	VPC
15624	VPS
15625	VPZ
15626	VQS
15628	VRB
15634	VSF
15637	VTN
15639	VUJ
15640	VUO
15646	VWA
15647	VWB
15648	VWC
15649	VWD
15650	VWE
15651	VWF
15652	VWG
15653	VWH
15654	VWI
15655	VWJ
15656	VWK
15657	VWL
15658	VWM
15659	VWN
15660	VWO
15661	VWP
15662	VWQ
15663	VWR
15664	VWS
15665	VWT
15668	VWW
15669	VWX
15671	VWZ
15675	VYS
15676	VZA
15677	VZB
15678	VZC
15679	VZD
15680	VZE
15681	VZF
15682	VZG
15683	VZH
15684	VZI
15685	VZJ
10070	VZK
15687	VZL
16404	VZL
15688	VZM
15689	VZN
15690	VZO
15692	VZQ
15693	VZR
15694	VZS
15695	VZT
15696	VZU
15697	VZV
15698	VZW
15700	VZY
15701	VZZ
15703	WA2
15704	WA3
15705	WA4
15706	WA5
15707	WA6
15708	WA7
15736	WA8
16515	WA9
15709	WAA
15713	WAL
15714	WAR
15715	WAS
14623	WAX
15721	WBB
15722	WBH
15724	WBN
15725	WBQ
15726	WBR
15727	WBS
15728	WBY
15730	WCL
15731	WCR
15732	WDB
15734	WDG
15737	WDR
15741	WFB
15751	WFK
15749	WGO
15754	WHD
15758	WHR
15759	WHT
15760	WI1
15761	WI2
15762	WIB
15769	WJF
15774	WKK
15775	WKL
15779	WKV
15781	WLB
15782	WLD
15785	WLK
15786	WLM
13064	WLR
15789	WLW
15791	WMC
15792	WMH
15793	WMK
15794	WMO
15798	WNA
16427	WNC
15805	WOD
15807	WOW
14444	WPO
15813	WQA
15814	WQB
15815	WQC
15816	WQD
15817	WQE
15818	WQF
15819	WQG
15820	WQH
15821	WQI
15822	WQJ
15823	WQK
15824	WQL
15825	WQM
15826	WQN
15827	WQO
15828	WQP
15829	WQQ
15830	WQR
15831	WQS
15832	WQT
15833	WQU
15835	WQW
15836	WQX
15837	WQY
15838	WQZ
15839	WRB
15841	WRG
15842	WRI
15843	WRL
15846	WSB
15847	WSG
15848	WSH
15849	WSI
15850	WSJ
15852	WSM
15853	WSN
15855	WST
15856	WSX
15859	WTC
15861	WTK
15862	WTL
15864	WTR
15866	WTT
15869	WUJ
15870	WUQ
15873	WV1
16496	WV2
15874	WVA
15877	WVI
15879	WVL
15881	WWA
15882	WWD
15885	WWP
15886	WWR
15887	WWT
15892	WY1
15894	WYB
15897	WYS
15907	XES
15915	XMD
11405	XMR
15919	XNA
15927	XRS
15930	XSD
15931	XSM
15934	XWA
15936	XWC
15938	XWE
15939	XWF
15941	XWH
15943	XWJ
15944	XWK
15945	XWL
15947	XWN
15948	XWO
15952	XWS
15953	XWT
15954	XWU
15956	XWW
15963	XXD
15964	XXE
15966	XXG
15971	XXN
15972	XXO
15973	XXP
15975	XXR
15976	XXS
15977	XXT
15978	XXU
15979	XXV
15980	XXW
15981	XXX
15982	XXY
15983	XXZ
15991	YAK
16091	YIP
16101	YKM
16102	YKN
16133	YNG
16218	YUM
16292	ZBX
16311	ZNC
16335	ZXB
16336	ZXC
16339	ZXF
16340	ZXH
16341	ZXI
16342	ZXJ
16343	ZXK
16344	ZXL
16345	ZXM
16346	ZXN
16347	ZXO
16348	ZXP
14965	ZXQ
16352	ZXT
16353	ZXU
16354	ZXV
16355	ZXW
16356	ZXX
16357	ZXY
16358	ZXZ
16361	ZZV
99999	ZZZ
