1129501	-05:00	-04:00
1129502	-05:00	-04:00
1129503	-05:00	-04:00
1129504	-05:00	-04:00
1129701	-05:00	-04:00
1129702	-05:00	-04:00
1129801	-06:00	-05:00
1129802	-06:00	-05:00
1129803	-06:00	-05:00
1129901	-09:00	-08:00
1130301	-07:00	-06:00
1130302	-07:00	-06:00
1130801	-06:00	-05:00
1130802	-06:00	-05:00
1130901	-06:00	-05:00
1130902	-06:00	-05:00
1131501	-07:00	-06:00
1131502	-07:00	-06:00
1131701	-09:00	-08:00
1131702	-09:00	-08:00
1132701	-09:00	-08:00
1133101	-05:00	-04:00
1133501	-06:00	-05:00
1133502	-06:00	-05:00
1133601	-09:00	-08:00
1133602	-09:00	-08:00
1133701	-06:00	-05:00
1133702	-06:00	-05:00
1133703	-06:00	-05:00
1133901	-05:00	-04:00
1134101	-09:00	-08:00
1134201	-08:00	-07:00
1134202	-08:00	-07:00
1134401	-07:00	-07:00
1134402	-07:00	-07:00
1134801	-07:00	-06:00
1134901	-06:00	-05:00
1134902	-06:00	-05:00
1135301	-09:00	-08:00
1135501	-06:00	-05:00
1135801	-05:00	-04:00
1135802	-05:00	-04:00
1135803	-05:00	-04:00
1135901	-05:00	-04:00
1135902	-05:00	-04:00
1136301	-06:00	-05:00
1136302	-06:00	-05:00
1136701	-09:00	-08:00
1137501	-05:00	-04:00
1137502	-05:00	-04:00
1137601	-06:00	-05:00
1137701	-07:00	-06:00
1137702	-07:00	-06:00
1138101	-09:00	-08:00
1138301	-05:00	-04:00
1138302	-05:00	-04:00
1138401	-07:00	-06:00
1138402	-07:00	-06:00
1138501	-08:00	-07:00
1138502	-08:00	-07:00
1138701	-06:00	-05:00
1138702	-06:00	-05:00
1138703	-06:00	-05:00
1138801	-09:00	-08:00
1138802	-09:00	-08:00
1138901	-08:00	-07:00
1138902	-08:00	-07:00
1138903	-08:00	-07:00
1139001	-07:00	-06:00
1139101	-05:00	-04:00
1139102	-05:00	-04:00
1139201	-09:00	-08:00
1139202	-09:00	-08:00
1139401	-05:00	-04:00
1139402	-05:00	-04:00
1139501	-06:00	-05:00
1139601	-06:00	-05:00
1139701	-06:00	-05:00
1139702	-06:00	-05:00
1139801	-07:00	-07:00
1139802	-07:00	-07:00
1139803	-07:00	-07:00
1139901	-07:00	-07:00
1139902	-07:00	-07:00
1140101	-09:00	-08:00
1140201	-09:00	-08:00
1140301	-07:00	-07:00
1140401	-09:00	-08:00
1140501	-05:00	-04:00
1140502	-05:00	-04:00
1140503	-05:00	-04:00
1140601	-09:00	-08:00
1140701	-08:00	-07:00
1140702	-08:00	-07:00
1140901	-05:00	-04:00
1140902	-05:00	-04:00
1141001	-09:00	-08:00
1141002	-09:00	-08:00
1141101	-09:00	-08:00
1141102	-09:00	-08:00
1141103	-09:00	-08:00
1141301	-07:00	-06:00
1141302	-07:00	-06:00
1141303	-07:00	-06:00
1141501	-06:00	-05:00
1141601	-07:00	-06:00
1141602	-07:00	-06:00
1142101	-06:00	-05:00
1142301	-06:00	-05:00
1142302	-06:00	-05:00
1142303	-06:00	-05:00
1142401	-07:00	-06:00
1142402	-07:00	-06:00
1142403	-07:00	-06:00
1142404	-07:00	-06:00
1142501	-08:00	-07:00
1142502	-08:00	-07:00
1142701	-06:00	-05:00
1142702	-06:00	-05:00
1142901	-06:00	-05:00
1143001	-06:00	-05:00
1143002	-06:00	-05:00
1143101	-08:00	-07:00
1143201	-05:00	-04:00
1143301	-05:00	-04:00
1143302	-05:00	-04:00
1143401	-06:00	-05:00
1143601	-06:00	-05:00
1143602	-06:00	-05:00
1143901	-05:00	-04:00
1143902	-05:00	-04:00
1144001	-07:00	-07:00
1144002	-07:00	-07:00
1144003	-07:00	-07:00
1144101	-05:00	-04:00
1144102	-05:00	-04:00
1144501	-10:00	-09:00
1144502	-10:00	-09:00
1144503	-10:00	-09:00
1144701	-06:00	-05:00
1144702	-06:00	-05:00
1144801	-06:00	-05:00
1144802	-06:00	-05:00
1145001	-07:00	-07:00
1145002	-07:00	-07:00
1145201	-08:00	-07:00
1145202	-08:00	-07:00
1145301	-06:00	-05:00
1145302	-06:00	-05:00
1145401	-05:00	-04:00
1145601	-05:00	-04:00
1145602	-05:00	-04:00
1145901	-06:00	-05:00
1145902	-06:00	-05:00
1146301	-09:00	-08:00
1146302	-09:00	-08:00
1146401	-09:00	-08:00
1146701	-07:00	-06:00
1146702	-07:00	-06:00
1146801	-06:00	-05:00
1146802	-06:00	-05:00
1147001	-08:00	-07:00
1147002	-08:00	-07:00
1147101	-06:00	-05:00
1147102	-06:00	-05:00
1147103	-06:00	-05:00
1147801	-05:00	-04:00
1147802	-05:00	-04:00
1147901	-05:00	-04:00
1147902	-05:00	-04:00
1147903	-05:00	-04:00
1148101	-06:00	-05:00
1148102	-06:00	-05:00
1148201	-07:00	-06:00
1148202	-07:00	-06:00
1148301	-06:00	-05:00
1148401	-09:00	-08:00
1148601	-05:00	-04:00
1148602	-05:00	-04:00
1148701	-09:00	-08:00
1148702	-09:00	-08:00
1148703	-09:00	-08:00
1149001	-08:00	-07:00
1149002	-08:00	-07:00
1149003	-08:00	-07:00
1149101	-08:00	-07:00
1149102	-08:00	-07:00
1149201	-09:00	-08:00
1149202	-09:00	-08:00
1149301	-05:00	-04:00
1149302	-05:00	-04:00
1149401	-09:00	-08:00
1149501	-06:00	-05:00
1149601	-05:00	-04:00
1149602	-05:00	-04:00
1149603	-05:00	-04:00
1150101	-09:00	-08:00
1150301	-07:00	-06:00
1150302	-07:00	-06:00
1150401	-06:00	-05:00
1150402	-06:00	-05:00
1150601	-06:00	-05:00
1150602	-06:00	-05:00
1150801	-06:00	-05:00
1151001	-06:00	-05:00
1151002	-06:00	-05:00
1151101	-09:00	-08:00
1151102	-09:00	-08:00
1151201	-09:00	-08:00
1151202	-09:00	-08:00
1151301	-09:00	-08:00
1151401	-05:00	-04:00
1151402	-05:00	-04:00
1151701	-09:00	-08:00
1151702	-09:00	-08:00
1152201	-08:00	-07:00
1152202	-08:00	-07:00
1152203	-08:00	-07:00
1152301	-05:00	-04:00
1152302	-05:00	-04:00
1152303	-05:00	-04:00
1152304	-05:00	-04:00
1152305	-05:00	-04:00
1152401	-05:00	-04:00
1152402	-05:00	-04:00
1152501	-08:00	-07:00
1152502	-08:00	-07:00
1152601	-05:00	-04:00
1152602	-05:00	-04:00
1152701	-06:00	-05:00
1152702	-06:00	-05:00
1152801	-06:00	-05:00
1152802	-06:00	-05:00
1153101	-06:00	-05:00
1153102	-06:00	-05:00
1153103	-06:00	-05:00
1153501	-09:00	-08:00
1153502	-09:00	-08:00
1153701	-05:00	-04:00
1153702	-05:00	-04:00
1153703	-05:00	-04:00
1153801	-08:00	-07:00
1153802	-08:00	-07:00
1154001	-07:00	-06:00
1154002	-07:00	-06:00
1154003	-07:00	-06:00
1154501	-09:00	-08:00
1154601	-09:00	-08:00
1154701	-08:00	-07:00
1154702	-08:00	-07:00
1155001	-09:00	-08:00
1155101	-07:00	-06:00
1155102	-07:00	-06:00
1155301	-06:00	-05:00
1155302	-06:00	-05:00
1155401	-08:00	-07:00
1155402	-08:00	-07:00
1155501	-09:00	-08:00
1155502	-09:00	-08:00
1155701	-06:00	-05:00
1155702	-06:00	-05:00
1155801	-06:00	-05:00
1155802	-06:00	-05:00
1155901	-09:00	-08:00
1155902	-09:00	-08:00
1156301	-07:00	-06:00
1156302	-07:00	-06:00
1156401	-06:00	-05:00
1156402	-06:00	-05:00
1156601	-06:00	-05:00
1156602	-06:00	-05:00
1156701	-08:00	-07:00
1156702	-08:00	-07:00
1157701	-05:00	-04:00
1157702	-05:00	-04:00
1157703	-05:00	-04:00
1158201	-06:00	-05:00
1158701	-05:00	-04:00
1158702	-05:00	-04:00
1158801	-08:00	-07:00
1158802	-08:00	-07:00
1159001	-06:00	-05:00
1159002	-06:00	-05:00
1159201	-05:00	-04:00
1159202	-05:00	-04:00
1159301	-05:00	-04:00
1159302	-05:00	-04:00
1159701	-06:00	-05:00
1159702	-06:00	-05:00
1159801	-06:00	-05:00
1159802	-06:00	-05:00
1160101	-08:00	-07:00
1160102	-08:00	-07:00
1160201	-06:00	-05:00
1160202	-06:00	-05:00
1160301	-08:00	-07:00
1160302	-08:00	-07:00
1160601	-09:00	-08:00
1160602	-09:00	-08:00
1160901	-06:00	-05:00
1160902	-06:00	-05:00
1161201	-06:00	-05:00
1161202	-06:00	-05:00
1161203	-06:00	-05:00
1161301	-07:00	-06:00
1161302	-07:00	-06:00
1161501	-05:00	-04:00
1161502	-05:00	-04:00
1161601	-06:00	-05:00
1161602	-06:00	-05:00
1161603	-06:00	-05:00
1161701	-05:00	-04:00
1161702	-05:00	-04:00
1161703	-05:00	-04:00
1161704	-05:00	-04:00
1161705	-05:00	-04:00
1161801	-05:00	-04:00
1161802	-05:00	-04:00
1161901	-09:00	-08:00
1161902	-09:00	-08:00
1162401	-05:00	-04:00
1162402	-05:00	-04:00
1162701	-08:00	-07:00
1162702	-08:00	-07:00
1163001	-09:00	-08:00
1163002	-09:00	-08:00
1163102	-04:00	-04:00
1163201	-09:00	-08:00
1163301	-06:00	-05:00
1163401	-06:00	-05:00
1163402	-06:00	-05:00
1163701	-06:00	-05:00
1163702	-06:00	-05:00
1163703	-06:00	-05:00
1163801	-08:00	-07:00
1163802	-08:00	-07:00
1163803	-08:00	-07:00
1163901	-09:00	-08:00
1164101	-05:00	-04:00
1164102	-05:00	-04:00
1164201	-05:00	-04:00
1164202	-05:00	-04:00
1164301	-09:00	-08:00
1164302	-09:00	-08:00
1164501	-07:00	-06:00
1164502	-07:00	-06:00
1164503	-07:00	-06:00
1164601	-08:00	-07:00
1164801	-07:00	-06:00
1164802	-07:00	-06:00
1164901	-08:00	-07:00
1164902	-08:00	-07:00
1165001	-06:00	-05:00
1165002	-06:00	-05:00
1165201	-07:00	-06:00
1165202	-07:00	-06:00
1165601	-05:00	-04:00
1165602	-05:00	-04:00
1165701	-06:00	-05:00
1165702	-06:00	-05:00
1165901	-05:00	-04:00
1165902	-05:00	-04:00
1166201	-06:00	-05:00
1166202	-06:00	-05:00
1166301	-06:00	-05:00
1166302	-06:00	-05:00
1166401	-07:00	-06:00
1166701	-06:00	-05:00
1166801	-05:00	-04:00
1166901	-05:00	-04:00
1166902	-05:00	-04:00
1167301	-07:00	-07:00
1167302	-07:00	-07:00
1167401	-09:00	-08:00
1167501	-05:00	-04:00
1167701	-07:00	-06:00
1167702	-07:00	-06:00
1167703	-07:00	-06:00
1168401	-05:00	-04:00
1168601	-05:00	-04:00
1168701	-05:00	-04:00
1168702	-05:00	-04:00
1168801	-06:00	-05:00
1168901	-05:00	-04:00
1169001	-05:00	-04:00
1169002	-05:00	-04:00
1169301	-06:00	-05:00
1169302	-06:00	-05:00
1169501	-07:00	-07:00
1169502	-07:00	-07:00
1169601	-09:00	-08:00
1169701	-05:00	-04:00
1169702	-05:00	-04:00
1169703	-05:00	-04:00
1169901	-05:00	-04:00
1169902	-05:00	-04:00
1170201	-09:00	-08:00
1170202	-09:00	-08:00
1170301	-05:00	-04:00
1170401	-06:00	-05:00
1170402	-06:00	-05:00
1170601	-08:00	-07:00
1170602	-08:00	-07:00
1170801	-09:00	-08:00
1170802	-09:00	-08:00
1170901	-05:00	-04:00
1170902	-05:00	-04:00
1171101	-07:00	-06:00
1171102	-07:00	-06:00
1171301	-06:00	-05:00
1171302	-06:00	-05:00
1171401	-05:00	-04:00
1171402	-05:00	-04:00
1171901	-07:00	-06:00
1171902	-07:00	-06:00
1172001	-09:00	-08:00
1172101	-05:00	-04:00
1172102	-05:00	-04:00
1172301	-08:00	-07:00
1172302	-08:00	-07:00
1172501	-06:00	-05:00
1172502	-06:00	-05:00
1172601	-06:00	-05:00
1172602	-06:00	-05:00
1172801	-05:00	-04:00
1172802	-05:00	-04:00
1172803	-05:00	-04:00
1173201	-05:00	-04:00
1173202	-05:00	-04:00
1173301	-05:00	-04:00
1173302	-05:00	-04:00
1173401	-09:00	-08:00
1173501	-08:00	-07:00
1173601	-09:00	-08:00
1173701	-09:00	-08:00
1173801	-09:00	-08:00
1173901	-09:00	-08:00
1174001	-09:00	-08:00
1174002	-09:00	-08:00
1174101	-09:00	-08:00
1174102	-09:00	-08:00
1174201	-05:00	-04:00
1174301	-09:00	-08:00
1174401	-09:00	-08:00
1174501	-06:00	-05:00
1174701	-09:00	-08:00
1174801	-09:00	-08:00
1174901	-09:00	-08:00
1175001	-09:00	-08:00
1175101	-09:00	-08:00
1175401	-07:00	-06:00
1175501	-10:00	-09:00
1175601	-10:00	-09:00
1175701	-09:00	-08:00
1175801	-09:00	-08:00
1176201	-08:00	-07:00
1176202	-08:00	-07:00
1176401	-05:00	-04:00
1176402	-05:00	-04:00
1176601	-06:00	-05:00
1176602	-06:00	-05:00
1176801	-09:00	-08:00
1176901	-05:00	-04:00
1176902	-05:00	-04:00
1177301	-05:00	-04:00
1177302	-05:00	-04:00
1177501	-06:00	-05:00
1177502	-06:00	-05:00
1177601	-06:00	-05:00
1177602	-06:00	-05:00
1177701	-06:00	-05:00
1177702	-06:00	-05:00
1177801	-06:00	-05:00
1178001	-06:00	-05:00
1178002	-06:00	-05:00
1178201	-07:00	-06:00
1178401	-07:00	-06:00
1178402	-07:00	-06:00
1178403	-07:00	-06:00
1178501	-05:00	-04:00
1178502	-05:00	-04:00
1178601	-09:00	-08:00
1178602	-09:00	-08:00
1178901	-06:00	-05:00
1178902	-06:00	-05:00
1179001	-05:00	-04:00
1179401	-08:00	-07:00
1179402	-08:00	-07:00
1179701	-09:00	-08:00
1180001	-06:00	-05:00
1180002	-06:00	-05:00
1180101	-08:00	-07:00
1180301	-07:00	-07:00
1180302	-07:00	-07:00
1180401	-08:00	-07:00
1180402	-08:00	-07:00
1180501	-06:00	-05:00
1180901	-05:00	-04:00
1180902	-05:00	-04:00
1181001	-07:00	-06:00
1181002	-07:00	-06:00
1181101	-08:00	-07:00
1181201	-08:00	-07:00
1181202	-08:00	-07:00
1181301	-09:00	-08:00
1181302	-09:00	-08:00
1181401	-07:00	-06:00
1181501	-07:00	-06:00
1181801	-08:00	-07:00
1181901	-09:00	-08:00
1182001	-09:00	-08:00
1182101	-09:00	-08:00
1182201	-09:00	-08:00
1182301	-05:00	-04:00
1182302	-05:00	-04:00
1182303	-05:00	-04:00
1182304	-05:00	-04:00
1182401	-06:00	-05:00
1182402	-06:00	-05:00
1182403	-06:00	-05:00
1182501	-09:00	-08:00
1182502	-09:00	-08:00
1182503	-09:00	-08:00
1182601	-06:00	-05:00
1182701	-05:00	-04:00
1182702	-05:00	-04:00
1182801	-09:00	-08:00
1182802	-09:00	-08:00
1183001	-05:00	-04:00
1183002	-05:00	-04:00
1183101	-06:00	-05:00
1183301	-09:00	-08:00
1183302	-09:00	-08:00
1183303	-09:00	-08:00
1183401	-06:00	-05:00
1183402	-06:00	-05:00
1183403	-06:00	-05:00
1183601	-05:00	-04:00
1183602	-05:00	-04:00
1183701	-05:00	-04:00
1183702	-05:00	-04:00
1183801	-05:00	-04:00
1184001	-06:00	-05:00
1184002	-06:00	-05:00
1184201	-05:00	-04:00
1184401	-09:00	-08:00
1184402	-09:00	-08:00
1184501	-10:00	-09:00
1184502	-10:00	-09:00
1185501	-09:00	-08:00
1185601	-06:00	-05:00
1185602	-06:00	-05:00
1185801	-06:00	-05:00
1185802	-06:00	-05:00
1185901	-09:00	-08:00
1185902	-09:00	-08:00
1186201	-05:00	-04:00
1186202	-05:00	-04:00
1186501	-07:00	-06:00
1186502	-07:00	-06:00
1186701	-06:00	-05:00
1186702	-06:00	-05:00
1186703	-06:00	-05:00
1186901	-07:00	-07:00
1186902	-07:00	-07:00
1187001	-05:00	-04:00
1187101	-05:00	-04:00
1187102	-05:00	-04:00
1187301	-09:00	-08:00
1187501	-05:00	-04:00
1187502	-05:00	-04:00
1187901	-07:00	-06:00
1187902	-07:00	-06:00
1188001	-05:00	-04:00
1188002	-05:00	-04:00
1188301	-05:00	-04:00
1188401	-08:00	-07:00
1188402	-08:00	-07:00
1188501	-09:00	-08:00
1189301	-07:00	-06:00
1189302	-07:00	-06:00
1189303	-07:00	-06:00
1189401	-05:00	-04:00
1189402	-05:00	-04:00
1189501	-07:00	-06:00
1189502	-07:00	-06:00
1189601	-09:00	-08:00
1189801	-06:00	-05:00
1189802	-06:00	-05:00
1189901	-05:00	-04:00
1189902	-05:00	-04:00
1190401	-05:00	-04:00
1190402	-05:00	-04:00
1190501	-06:00	-05:00
1190502	-06:00	-05:00
1190801	-07:00	-06:00
1190802	-07:00	-06:00
1192101	-07:00	-06:00
1192102	-07:00	-06:00
1192401	-09:00	-08:00
1192402	-09:00	-08:00
1192901	-07:00	-06:00
1192902	-07:00	-06:00
1193101	-06:00	-05:00
1193102	-06:00	-05:00
1193701	-09:00	-08:00
1193801	-05:00	-04:00
1193802	-05:00	-04:00
1193901	-06:00	-05:00
1193902	-06:00	-05:00
1194101	-09:00	-08:00
1194102	-09:00	-08:00
1194201	-06:00	-05:00
1194601	-09:00	-08:00
1194602	-09:00	-08:00
1194701	-05:00	-04:00
1194702	-05:00	-04:00
1195201	-09:00	-08:00
1195202	-09:00	-08:00
1195301	-05:00	-04:00
1195302	-05:00	-04:00
1195901	-08:00	-07:00
1195902	-08:00	-07:00
1196101	-05:00	-04:00
1196102	-05:00	-04:00
1197101	-06:00	-05:00
1197102	-06:00	-05:00
1197301	-06:00	-05:00
1197302	-06:00	-05:00
1197401	-06:00	-05:00
1197402	-06:00	-05:00
1197403	-06:00	-05:00
1197501	-05:00	-04:00
1197502	-05:00	-04:00
1197701	-06:00	-05:00
1197702	-06:00	-05:00
1197801	-05:00	-04:00
1197802	-05:00	-04:00
1197901	-08:00	-07:00
1197902	-08:00	-07:00
1198001	-06:00	-05:00
1198002	-06:00	-05:00
1198201	-06:00	-05:00
1198202	-06:00	-05:00
1198601	-05:00	-04:00
1198602	-05:00	-04:00
1198603	-05:00	-04:00
1199201	-05:00	-04:00
1199202	-05:00	-04:00
1199401	-05:00	-04:00
1199402	-05:00	-04:00
1199403	-05:00	-04:00
1199501	-05:00	-04:00
1199502	-05:00	-04:00
1199601	-05:00	-04:00
1199602	-05:00	-04:00
1199603	-05:00	-04:00
1199701	-09:00	-08:00
1199702	-09:00	-08:00
1199901	-06:00	-05:00
1200301	-07:00	-06:00
1200302	-07:00	-06:00
1200701	-06:00	-05:00
1200702	-06:00	-05:00
1200801	-06:00	-05:00
1201201	-07:00	-06:00
1201202	-07:00	-06:00
1201602	+10:00	+10:00
1201801	-07:00	-06:00
1201802	-07:00	-06:00
1202101	-05:00	-04:00
1202102	-05:00	-04:00
1202401	-06:00	-05:00
1202402	-06:00	-05:00
1202701	-05:00	-04:00
1202702	-05:00	-04:00
1202801	-05:00	-04:00
1202802	-05:00	-04:00
1202901	-05:00	-04:00
1203101	-06:00	-05:00
1203201	-06:00	-05:00
1203901	-06:00	-05:00
1203902	-06:00	-05:00
1203903	-06:00	-05:00
1203904	-06:00	-05:00
1204001	-06:00	-05:00
1204002	-06:00	-05:00
1204101	-07:00	-06:00
1204102	-07:00	-06:00
1205401	-07:00	-07:00
1205402	-07:00	-07:00
1205501	-06:00	-05:00
1205502	-06:00	-05:00
1205801	-06:00	-05:00
1206101	-07:00	-07:00
1206201	-08:00	-07:00
1206202	-08:00	-07:00
1206801	-05:00	-04:00
1206802	-05:00	-04:00
1207001	-05:00	-04:00
1207002	-05:00	-04:00
1207003	-05:00	-04:00
1207401	-09:00	-08:00
1207601	-09:00	-08:00
1207801	-06:00	-05:00
1207802	-06:00	-05:00
1207901	-09:00	-08:00
1208301	-06:00	-05:00
1208401	-09:00	-08:00
1208501	-06:00	-05:00
1208601	-09:00	-08:00
1208701	-09:00	-08:00
1208702	-09:00	-08:00
1208801	-09:00	-08:00
1209201	-10:00	-10:00
1209202	-10:00	-10:00
1209401	-07:00	-06:00
1209402	-07:00	-06:00
1209801	-09:00	-08:00
1209802	-09:00	-08:00
1210301	-08:00	-07:00
1210302	-08:00	-07:00
1210601	-06:00	-05:00
1210602	-06:00	-05:00
1210801	-05:00	-04:00
1210802	-05:00	-04:00
1211001	-05:00	-04:00
1211002	-05:00	-04:00
1211901	-05:00	-04:00
1211902	-05:00	-04:00
1212201	-09:00	-08:00
1212401	-05:00	-04:00
1212402	-05:00	-04:00
1212701	-08:00	-07:00
1212801	-06:00	-05:00
1212802	-06:00	-05:00
1212803	-06:00	-05:00
1212901	-06:00	-05:00
1212902	-06:00	-05:00
1212903	-06:00	-05:00
1213001	-05:00	-04:00
1213002	-05:00	-04:00
1213101	-07:00	-06:00
1213102	-07:00	-06:00
1213201	-07:00	-07:00
1213202	-07:00	-07:00
1213401	-10:00	-10:00
1213402	-10:00	-10:00
1213601	-08:00	-07:00
1213602	-08:00	-07:00
1214001	-06:00	-05:00
1214101	-09:00	-08:00
1214601	-10:00	-10:00
1214701	-06:00	-05:00
1214702	-06:00	-05:00
1214901	-05:00	-04:00
1214902	-05:00	-04:00
1215301	-05:00	-04:00
1215302	-05:00	-04:00
1215401	-08:00	-07:00
1215402	-08:00	-07:00
1215501	-05:00	-04:00
1215601	-07:00	-06:00
1215602	-07:00	-06:00
1215701	-07:00	-07:00
1216301	-07:00	-06:00
1216302	-07:00	-06:00
1216501	-09:00	-08:00
1216601	-08:00	-07:00
1216602	-08:00	-07:00
1216801	-05:00	-04:00
1216802	-05:00	-04:00
1217101	-09:00	-08:00
1217102	-09:00	-08:00
1217301	-10:00	-10:00
1217401	-10:00	-10:00
1217402	-10:00	-10:00
1217501	-09:00	-08:00
1217502	-09:00	-08:00
1217503	-09:00	-08:00
1217701	-07:00	-06:00
1217702	-07:00	-06:00
1217703	-07:00	-06:00
1218301	-09:00	-08:00
1218401	-09:00	-08:00
1218402	-09:00	-08:00
1218501	-06:00	-05:00
1218502	-06:00	-05:00
1218701	-06:00	-05:00
1218702	-06:00	-05:00
1219001	-06:00	-05:00
1219002	-06:00	-05:00
1219101	-06:00	-05:00
1219102	-06:00	-05:00
1219501	-09:00	-08:00
1219502	-09:00	-08:00
1219701	-05:00	-04:00
1219702	-05:00	-04:00
1219801	-06:00	-05:00
1219802	-06:00	-05:00
1219901	-10:00	-10:00
1219902	-10:00	-10:00
1220001	-08:00	-07:00
1220601	-06:00	-05:00
1220602	-06:00	-05:00
1220603	-06:00	-05:00
1220701	-06:00	-05:00
1220702	-06:00	-05:00
1221101	-08:00	-07:00
1221102	-08:00	-07:00
1221201	-06:00	-05:00
1221202	-06:00	-05:00
1221401	-09:00	-08:00
1221402	-09:00	-08:00
1221501	-05:00	-04:00
1221502	-05:00	-04:00
1221601	-05:00	-04:00
1221602	-05:00	-04:00
1221603	-05:00	-04:00
1221701	-06:00	-05:00
1221702	-06:00	-05:00
1222001	-08:00	-07:00
1222002	-08:00	-07:00
1222003	-08:00	-07:00
1222201	-05:00	-04:00
1222202	-05:00	-04:00
1222203	-05:00	-04:00
1222301	-05:00	-04:00
1222302	-05:00	-04:00
1222501	-06:00	-05:00
1222602	-04:00	-04:00
1222603	-04:00	-04:00
1222801	-05:00	-04:00
1222802	-05:00	-04:00
1222803	-05:00	-04:00
1223201	-05:00	-04:00
1223202	-05:00	-04:00
1223301	-06:00	-05:00
1223302	-06:00	-05:00
1223501	-09:00	-08:00
1223502	-09:00	-08:00
1223601	-06:00	-05:00
1223602	-06:00	-05:00
1224301	-06:00	-05:00
1224401	-05:00	-04:00
1224402	-05:00	-04:00
1224501	-07:00	-06:00
1224502	-07:00	-06:00
1224601	-05:00	-04:00
1224602	-05:00	-04:00
1224701	-08:00	-07:00
1224702	-08:00	-07:00
1224801	-09:00	-08:00
1225001	-05:00	-04:00
1225002	-05:00	-04:00
1225201	-09:00	-08:00
1225301	-09:00	-08:00
1225401	-06:00	-05:00
1225402	-06:00	-05:00
1225501	-06:00	-05:00
1225502	-06:00	-05:00
1225901	-05:00	-04:00
1225902	-05:00	-04:00
1226001	-06:00	-05:00
1226101	-06:00	-05:00
1226102	-06:00	-05:00
1226201	-06:00	-05:00
1226202	-06:00	-05:00
1226301	-06:00	-05:00
1226302	-06:00	-05:00
1226401	-05:00	-04:00
1226402	-05:00	-04:00
1226501	-05:00	-04:00
1226502	-05:00	-04:00
1226503	-05:00	-04:00
1226601	-06:00	-05:00
1226602	-06:00	-05:00
1226603	-06:00	-05:00
1226801	-09:00	-08:00
1226802	-09:00	-08:00
1227801	-06:00	-05:00
1227802	-06:00	-05:00
1227901	-09:00	-08:00
1227902	-09:00	-08:00
1228001	-07:00	-06:00
1228002	-07:00	-06:00
1228101	-05:00	-04:00
1228102	-05:00	-04:00
1228301	-06:00	-05:00
1229401	-09:00	-08:00
1229402	-09:00	-08:00
1229701	-07:00	-07:00
1229702	-07:00	-07:00
1230301	-05:00	-04:00
1230501	-06:00	-05:00
1230601	-06:00	-05:00
1230602	-06:00	-05:00
1230701	-06:00	-05:00
1230702	-06:00	-05:00
1230801	-06:00	-05:00
1231001	-06:00	-05:00
1231002	-06:00	-05:00
1231201	-05:00	-04:00
1231401	-06:00	-05:00
1231402	-06:00	-05:00
1231501	-10:00	-09:00
1231502	-10:00	-09:00
1231701	-06:00	-05:00
1231901	-06:00	-05:00
1231902	-06:00	-05:00
1232001	-05:00	-04:00
1232002	-05:00	-04:00
1232101	-09:00	-08:00
1232102	-09:00	-08:00
1232201	-06:00	-05:00
1232202	-06:00	-05:00
1232301	-05:00	-04:00
1232302	-05:00	-04:00
1232401	-05:00	-04:00
1233201	-07:00	-06:00
1233202	-07:00	-06:00
1233301	-05:00	-04:00
1233302	-05:00	-04:00
1233501	-06:00	-05:00
1233502	-06:00	-05:00
1233601	-05:00	-04:00
1233602	-05:00	-04:00
1233603	-05:00	-04:00
1233701	-05:00	-04:00
1233901	-05:00	-04:00
1233902	-05:00	-04:00
1233903	-05:00	-04:00
1233904	-05:00	-04:00
1234301	-06:00	-05:00
1234302	-06:00	-05:00
1234701	-08:00	-07:00
1234801	-05:00	-04:00
1234802	-05:00	-04:00
1235101	-07:00	-07:00
1235102	-07:00	-07:00
1235103	-07:00	-07:00
1235104	-07:00	-07:00
1235801	-06:00	-05:00
1235802	-06:00	-05:00
1236301	-08:00	-07:00
1236302	-08:00	-07:00
1236501	-05:00	-04:00
1236502	-05:00	-04:00
1237001	-09:00	-08:00
1237002	-09:00	-08:00
1237003	-09:00	-08:00
1237501	-06:00	-05:00
1237502	-06:00	-05:00
1237503	-06:00	-05:00
1237801	-05:00	-04:00
1237901	-06:00	-05:00
1237902	-06:00	-05:00
1237903	-06:00	-05:00
1238701	-09:00	-08:00
1238801	-05:00	-04:00
1238802	-05:00	-04:00
1238901	-06:00	-05:00
1238902	-06:00	-05:00
1239001	-05:00	-04:00
1239002	-05:00	-04:00
1239101	-05:00	-04:00
1239102	-05:00	-04:00
1239201	-05:00	-04:00
1239202	-05:00	-04:00
1239401	-05:00	-04:00
1239402	-05:00	-04:00
1239601	-06:00	-05:00
1239602	-06:00	-05:00
1239603	-06:00	-05:00
1239604	-06:00	-05:00
1239701	-05:00	-04:00
1239702	-05:00	-04:00
1240201	-10:00	-10:00
1240202	-10:00	-10:00
1240203	-10:00	-10:00
1241201	-06:00	-05:00
1241202	-06:00	-05:00
1241501	-06:00	-05:00
1241502	-06:00	-05:00
1243601	-08:00	-07:00
1243602	-08:00	-07:00
1244101	-07:00	-06:00
1244102	-07:00	-06:00
1244501	-05:00	-04:00
1244502	-05:00	-04:00
1244801	-06:00	-05:00
1244802	-06:00	-05:00
1244803	-06:00	-05:00
1244901	-05:00	-04:00
1245101	-05:00	-04:00
1245102	-05:00	-04:00
1245201	-05:00	-04:00
1245301	-08:00	-07:00
1245401	-08:00	-07:00
1245402	-08:00	-07:00
